DATAFLOW,LAST UPDATE,freq,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2020-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2020-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2021-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2021-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2022-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2022-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2023-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2023-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2024-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2024-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2025-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2025-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2026-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CH,2026-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,1999-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,1999-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2000-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2000-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2001-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2001-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2002-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2002-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2003-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2003-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2004-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2004-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2005-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2005-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2006-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2006-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2007-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2007-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2008-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2008-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2009-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2009-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2010-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2010-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2011-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2011-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2012-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2012-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2013-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2013-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2014-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2014-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2015-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2015-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2016-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2016-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2017-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2017-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2018-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2018-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2019-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2019-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2020-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2020-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2021-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2021-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2022-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2022-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2023-S1,940,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2023-S2,940,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2024-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2024-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2025-S1,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2025-S2,1000,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2026-S1,1088,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CY,2026-S2,1088,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,1999-S1,92,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,1999-S2,99,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2000-S1,111,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2000-S2,126,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2001-S1,143,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2001-S2,148,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2002-S1,178,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2002-S2,195,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2003-S1,196,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2003-S2,196,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2004-S1,207,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2004-S2,211,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2005-S1,236,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2005-S2,239,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2006-S1,261,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2006-S2,279,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2007-S1,291,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2007-S2,279,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2008-S1,300,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2008-S2,335,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2009-S1,298,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2009-S2,309,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2010-S1,302,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2010-S2,311,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2011-S1,319,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2011-S2,329,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2012-S1,310,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2012-S2,312,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2013-S1,318,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2013-S2,308,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2014-S1,310,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2014-S2,310,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2015-S1,332,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2015-S2,338,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2016-S1,366,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2016-S2,365,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2017-S1,407,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2017-S2,420,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2018-S1,478,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2018-S2,469,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2019-S1,519,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2019-S2,525,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2020-S1,575,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2020-S2,546,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2021-S1,579,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2021-S2,596,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2022-S1,652,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2022-S2,655,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2023-S1,717,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2023-S2,729,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2024-S1,764,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2024-S2,755,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2025-S1,826,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2025-S2,841,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2026-S1,924,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,CZ,2026-S2,923,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,1999-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,1999-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2000-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2000-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2001-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2001-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2002-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2002-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2003-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2003-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2004-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2004-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2005-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2005-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2006-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2006-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2007-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2007-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2008-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2008-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2009-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2009-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2010-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2010-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2011-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2011-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2012-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2012-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2013-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2013-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2014-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2014-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2015-S1,1444,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2015-S2,1444,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2016-S1,1444,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2016-S2,1444,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2017-S1,1506,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2017-S2,1506,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2018-S1,1506,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2018-S2,1506,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2019-S1,1561,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2019-S2,1561,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2020-S1,1544,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2020-S2,1544,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2021-S1,1585,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2021-S2,1602,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2022-S1,1634,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2022-S2,1739,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2023-S1,1997,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2023-S2,1997,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2024-S1,2054,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2024-S2,2054,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2025-S1,2161,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2025-S2,2161,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2026-S1,2343,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DE,2026-S2,2343,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,1999-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,1999-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2000-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2000-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2001-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2001-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2002-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2002-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2003-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2003-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2004-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2004-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2005-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2005-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2006-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2006-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2007-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2007-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2008-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2008-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2009-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2009-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2010-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2010-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2011-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2011-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2012-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2012-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2013-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2013-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2014-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2014-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2015-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2015-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2016-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2016-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2017-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2017-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2018-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2018-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2019-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2019-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2020-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2020-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2021-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2021-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2022-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2022-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2023-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2023-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2024-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2024-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2025-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2025-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2026-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,DK,2026-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,1999-S1,80,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,1999-S2,80,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2000-S1,89,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2000-S2,89,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2001-S1,102,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2001-S2,102,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2002-S1,118,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2002-S2,118,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2003-S1,138,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2003-S2,138,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2004-S1,159,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2004-S2,159,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2005-S1,172,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2005-S2,172,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2006-S1,192,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2006-S2,192,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2007-S1,230,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2007-S2,230,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2008-S1,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2008-S2,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2009-S1,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2009-S2,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2010-S1,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2010-S2,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2011-S1,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2011-S2,278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2012-S1,290,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,EE,2012-S2,290,,
